Terminal,Name,Distance,PostalCodeHigh
SAP,SAPELE SITE - NASARAWA,723.00,3500003
GGLD,GWAGWALADA-KADUNA-ZARIA- KUMKUMI KANO,724.00,800211
GGLD,GWAGWALADA-KADUNA-ZARIA- KUMKUMI KANO.,724.00,800211
GGLD,GWAGWALADA-KADUNA-ZARIA- KUMKUMI KANO. .,724.00,800211
KAN,KANO-BRININ KEBBI,725.00,3100002
KAN,KANO-BRININ KEBBI__RENAMED__1,725.00,3100002
KAN,KANO-BRININ KEBBI__RENAMED__2,725.00,3100002
PHC,PORT-HARCOURT SITE - Ogbomosho,725.00,3900004
ENG, - DANDIKOWA,726.00,4100002
GGLD, - GORONYO__RENAMED__1,726.00,4300002
KAN,KANO - JALINGO (GARIN DOGO),726.00,662105
KAN,KANO - JALINGO (GARIN DOGO)__RENAMED__1,726.00,662105
KAN,KANO - JALINGO (GARIN DOGO)__RENAMED__2,726.00,662105
PHC,PHC-Tunkus Mikang LGA-PLATEAU,726.00,940107
PHC,PHC-Tunkus Mikang LGA-PLATEAU__RENAMED__1,726.00,940107
PHC,PHC-Tunkus Mikang LGA-PLATEAU__RENAMED__2,726.00,940107
SAP,SAPELE SITE - KAGARA,726.00,3600016
PHC,PORT HARCOURT SITE - GWAGWALADA,727.00,1100020
PHC,PORT-HARCOURT SITE - OYO - OGBOMOSHO ROAD-ILORIN,727.00,4000005
ENG,ENUGU - MAYA BELWA,728.00,1200003
PHC,PORT-HARCOURT SITE - ISEYIN,728.00,4000003
SAP,SAPELE-DONGA-TARABA,728.00,671001
SAP,SAPELE-DONGA-TARABA__RENAMED__1,728.00,671001
SAP,SAPELE-DONGA-TARABA__RENAMED__2,728.00,671001
KAN,KANO - IDOANI ONDO STATE,730.00,341115
KAN,KANO - IDOANI ONDO STATE__RENAMED__1,730.00,341115
KAN,KANO - IDOANI ONDO STATE__RENAMED__2,730.00,341115
PHC,PHC-AIRPORT-ROAD-FCT-ABUJA,730.00,900105
PHC,PHC-AIRPORT-ROAD-FCT-ABUJA__RENAMED__1,730.00,900105
PHC,PHC-AIRPORT-ROAD-FCT-ABUJA__RENAMED__2,730.00,900105
PHC,PORT-HARCOURT SITE - BADEGI - NIGER,730.00,3600001
SAP,SAPELE-IBI-TARABA,730.00,670109
SAP,SAPELE-IBI-TARABA__RENAMED__1,730.00,670109
SAP,SAPELE-IBI-TARABA__RENAMED__2,730.00,670109
ENG, - JOS,732.00,4100005
GGLD, - RCC-EKET,732.00,1300008
SAP,SAPELE-KWANDE-BENUE-,732.00,982103
SAP,SAPELE-KWANDE-BENUE-__RENAMED__1,732.00,982103
SAP,SAPELE-KWANDE-BENUE-__RENAMED__2,732.00,982103
ENG,ENUGU - LAIDE-ADAMAWA,734.00,650105
ENG,ENUGU - LAIDE-ADAMAWA__RENAMED__1,734.00,650105
ENG,ENUGU - LAIDE-ADAMAWA__RENAMED__2,734.00,650105
ENG,ENUGU TO SECTION CH 297 (MAKARFI ROAD) KADUNA,734.00,810232
ENG,ENUGU TO SECTION CH 297 (MAKARFI ROAD) KADUNA__RENAMED__1,734.00,810232
ENG,ENUGU TO SECTION CH 297 (MAKARFI ROAD) KADUNA__RENAMED__2,734.00,810232
KAN,KANO-GWER-BENUE-,734.00,971101
KAN,KANO-GWER-BENUE-__RENAMED__1,734.00,971101
KAN,KANO-GWER-BENUE-__RENAMED__2,734.00,971101
KAN,KAN TO OGUMA KOGI STATE,735.00,272106
KAN,KAN TO OGUMA KOGI STATE__RENAMED__1,735.00,272106
KAN,KAN TO OGUMA KOGI STATE__RENAMED__2,735.00,272106
SAP,SAPELE - WUKARI (TUDUN WADA BIBINU),735.00,671102
SAP,SAPELE - WUKARI (TUDUN WADA BIBINU)__RENAMED__1,735.00,671102
SAP,SAPELE - WUKARI (TUDUN WADA BIBINU)__RENAMED__2,735.00,671102
SAP,SAPELE SITE - MARARABA TARABA,735.00,4400007
SAP,SAPELE SITE - MARARABA TARABA__RENAMED__1,735.00,4400007
SAP,SAPELE SITE - MARARRABA TARABA,735.00,4400007
ENG,ENUGU-BIRNIN GWARI KADUNA,736.00,800108
ENG,ENUGU-BIRNIN GWARI KADUNA__RENAMED__1,736.00,800108
ENG,ENUGU-BIRNIN GWARI KADUNA__RENAMED__2,736.00,800108
KAN,KANO-AUGIE - HABIBU,736.00,3100011
KAN,KANO-AUGIE - HABIBU__RENAMED__1,736.00,3100011
KAN,KANO-AUGIE - HABIBU__RENAMED__2,736.00,3100011
SAP,SAPELE-SHIRORO-NIGER,736.00,921101
SAP,SAPELE-SHIRORO-NIGER__RENAMED__1,736.00,921101
SAP,SAPELE-SHIRORO-NIGER__RENAMED__2,736.00,921101
GGLD,GWAGWALADA-TAMBUWA-SOKOTO,737.00,850101
GGLD,GWAGWALADA-TAMBUWA-SOKOTO__RENAMED__1,737.00,850101
GGLD,GWAGWALADA-TAMBUWA-SOKOTO__RENAMED__2,737.00,850101
PHC,PHC - TUNGA GWUNTU,737.00,910103
PHC,PHC - TUNGA GWUNTU__RENAMED__1,737.00,910103
PHC,PHC - TUNGA GWUNTU__RENAMED__2,737.00,910103
SAP,SAPELE-TEGINA-NIGER,737.00,922101
SAP,SAPELE-TEGINA-NIGER__RENAMED__1,737.00,922101
SAP,SAPELE-TEGINA-NIGER__RENAMED__2,737.00,922101
KAN,KANO-AWE-NASARAWA,738.00,951105
KAN,KANO-AWE-NASARAWA__RENAMED__1,738.00,951105
KAN,KANO-AWE-NASARAWA__RENAMED__2,738.00,951105
PHC,PHC-LUGBE-FCT-ABUJA,738.00,900107
PHC,PHC-LUGBE-FCT-ABUJA__RENAMED__1,738.00,900107
PHC,PHC-LUGBE-FCT-ABUJA__RENAMED__2,738.00,900107
GGLD,GGLD-BODO,739.00,4200013
GGLD,GGLD-BODO__RENAMED__1,739.00,4200013
GGLD,GGLD-BODO__RENAMED__2,739.00,4200013
GGLD,GWAGWALADA-LAMURDE-ADAMAWA,739.00,642114
GGLD,GWAGWALADA-LAMURDE-ADAMAWA__RENAMED__1,739.00,642114
GGLD,GWAGWALADA-LAMURDE-ADAMAWA__RENAMED__2,739.00,642114
SAP,SAPELE SITE - ZARIA,739.00,2800012
GGLD, - Machina-Yobe__RENAMED__1,740.00,4500007
ENG, - MOKWA,741.00,3600007
KAN,KANO - JALINGO(BARIKIN SIBRE),741.00,660102
KAN,KANO - JALINGO(BARIKIN SIBRE)__RENAMED__1,741.00,660102
KAN,KANO - JALINGO(BARIKIN SIBRE)__RENAMED__2,741.00,660102
GGLD, - GASHUA__RENAMED__1,742.00,1800003
PHC,PORT-HARCOURT SITE - MINNA,742.00,3600006
GGLD, - MEKO__RENAMED__1,743.00,3700005
ENG,ENUGU - MAKARFI - KADUNA STATE,743.00,2800009
ENG,ENUGU SITE - MAKARFI - KADUNA STATE,743.00,2800009
ENG,ENUGU SITE - MAKARFI - KADUNA STATE__RENAMED__1,743.00,2800009
GGLD,GWAGWALADA SITE - BIU,743.00,1800008
ENG, - KARIM LAMIDO,744.00,4400002
ENG, - KARIM LAMIDO__RENAMED__1,744.00,4500006
KAN,KANO TO OBA AKOKO IKUN ONDO STATE,744.00,342116
KAN,KANO TO OBA AKOKO IKUN ONDO STATE__RENAMED__1,744.00,342116
KAN,KANO TO OBA AKOKO IKUN ONDO STATE__RENAMED__2,744.00,342116
KAN,KANO-TALATA MAFARA,744.00,892001
KAN,kANO-TALATA MAFARA__RENAMED__1,744.00,892001
ENG, - FOBUR-JOS,745.00,4100003
GGLD, - ARGUNGU__RENAMED__1,746.00,3100001
KAN,KANO SITE - DAKINGARI,746.00,3100003
PHC,PHC SITE - PATEGI,746.00,3300010
PHC,PHC SITE - PATEGI__RENAMED__1,746.00,3300010
PHC,PHC-GWARIMPA-FCT-ABUJA,746.00,900108
PHC,PHC-GWARIMPA-FCT-ABUJA__RENAMED__1,746.00,900108
PHC,PHC-GWARIMPA-FCT-ABUJA__RENAMED__2,746.00,900108
PHC,PORT-HARCOURT SITE - PATEGI,746.00,3300010
SAP,SAPELE-KAURA-KADUNA,746.00,801151
SAP,SAPELE-KAURA-KADUNA__RENAMED__1,746.00,801151
SAP,SAPELE-KAURA-KADUNA__RENAMED__2,746.00,801151
KAN,KANO SITE - KEBBI,748.00,3100007
KAN,KANO SITE - UROMI,748.00,2200006
SAP,SAP-KOTANGORA NIGER STATE,749.00,923101
SAP,SAP-KOTANGORA NIGER STATE__RENAMED__1,749.00,923101
SAP,SAP-KOTANGORA NIGER STATE__RENAMED__2,749.00,923101
SAP,Sapele-Benin-Ore-Ondo-Ife-Oshogbo-Offa-Ajasse Ipo-Ilorin-Bode Sadu-Kaiama,750.00,242101
SAP,Sapele-Benin-Ore-Ondo-Ife-Oshogbo-Offa-Ajasse Ipo-Ilorin-Bode Sadu-Kaiama_ _,750.00,242101
SAP,Sapele-Benin-Ore-Ondo-Ife-Oshogbo-Offa-Ajasse Ipo-Ilorin-Bode Sadu-Kaiama_1,750.00,242101
SAP,SAPELE-EDATI-NIGER,750.00,913102
SAP,SAPELE-EDATI-NIGER__RENAMED__1,750.00,913102
SAP,SAPELE-EDATI-NIGER__RENAMED__2,750.00,913102
SAP,SAPELE-OBI-NASARAWA,750.00,951101
SAP,SAPELE-OBI-NASARAWA__RENAMED__1,750.00,951101
SAP,SAPELE-OBI-NASARAWA__RENAMED__2,750.00,951101
KAN,KANO SITE - KATSINA-ALA,751.00,1700004
GGLD, - DA-PO YOBE__RENAMED__1,752.00,4500002
GGLD, - GASHUA - Yobe__RENAMED__1,752.00,4500003
GGLD,GWAGWALADA - GASHUA,752.00,4500010
PHC,PORT-HARCOURT SITE - ILORIN JEBBA SITE,752.00,3300004
GGLD,GWAGWALADA-SARDAUNA-TARABA,753.00,663002
GGLD,GWAGWALADA-SARDAUNA-TARABA__RENAMED__1,753.00,663002
GGLD,GWAGWALADA-SARDAUNA-TARABA__RENAMED__2,753.00,663002
PHC,PHC-BALI-TARABA,753.00,672102
PHC,PHC-BALI-TARABA__RENAMED__1,753.00,672102
PHC,PHC-BALI-TARABA__RENAMED__2,753.00,672102
SAP,SAPELE SITE - VOM,753.00,4100008
SAP,SAPELE-ASSAIKIO-NASARAWA,753.00,950102
SAP,SAPELE-ASSAIKIO-NASARAWA__RENAMED__1,753.00,950102
SAP,SAPELE-ASSAIKIO-NASARAWA__RENAMED__2,753.00,950102
ENG, - ALKALERI,754.00,1500001
GGLD,GGLD-BADAGRY,754.00,3400008
GGLD,GGLD-BADAGRY__RENAMED__1,754.00,3400008
GGLD,GGLD-BADAGRY__RENAMED__2,754.00,3400008
GGLD,GGLD-GYAWANA ADAMAWA STATE,755.00,642114
GGLD,GGLD-GYAWANA ADAMAWA STATE__RENAMED__1,755.00,642114
GGLD,GGLD-GYAWANA ADAMAWA STATE__RENAMED__2,755.00,642114
PHC,PORT-HARCOURT SITE - ABUJA,755.00,1100002
KAN,KANO-WUSE-NASSARAWA-NASARAWA,756.00,951104
KAN,KANO-WUSE-NASSARAWA-NASARAWA__RENAMED__1,756.00,951104
KAN,KANO-WUSE-NASSARAWA-NASARAWA__RENAMED__2,756.00,951104
PHC,PHC-JABI-FCT-ABUJA,756.00,240102
PHC,PHC-JABI-FCT-ABUJA__RENAMED__1,756.00,240102
PHC,PHC-JABI-FCT-ABUJA__RENAMED__2,756.00,240102
ENG, - ROGO LGA- KANO,757.00,2900006
KAN,KANO SITE - SONG - ADAMAWA,759.00,652103
KAN,KANO SITE - SONG - ADAMAWA__RENAMED__1,759.00,652103
KAN,KANO SITE - SONG - ADAMAWA__RENAMED__2,759.00,652103
GGLD,GWAGWALADA-SILAME|-WURNO-SOKOTO,760.00,841101
GGLD,GWAGWALADA-SILAME|-WURNO-SOKOTO__RENAMED__1,760.00,841101
GGLD,GWAGWALADA-SILAME|-WURNO-SOKOTO__RENAMED__2,760.00,841101
PHC,PHC-GURARA-NIGER,760.00,910102
PHC,PHC-GURARA-NIGER__RENAMED__1,760.00,910102
PHC,PHC-GURARA-NIGER__RENAMED__2,760.00,910102
PHC,PHC-GASSOL-TARABA,761.00,672002
PHC,PHC-GASSOL-TARABA__RENAMED__1,761.00,672002
PHC,PHC-GASSOL-TARABA__RENAMED__2,761.00,672002
PHC,PHC-WUSE-FCT-ABUJA,761.00,900299
PHC,PHC-WUSE-FCT-ABUJA__RENAMED__1,761.00,900299
PHC,PHC-WUSE-FCT-ABUJA__RENAMED__2,761.00,900299
KAN,KANO SITE - ANKPA,762.00,3200002
PHC,PORT-HARCOURT SITE - BOKAS-JOS,762.00,4100001
PHC,PORT-HARCOURT SITE - WASINMI,762.00,4000006
PHC,PORT-HARCOURT SITE - WASINMI__RENAMED__1,762.00,4000006
PHC,PORT-HARCOURT SITE - WASINMI__RENAMED__2,762.00,4000006
PHC,PHC-ASOKORO-FCT-ABUJA,763.00,900231
PHC,PHC-ASOKORO-FCT-ABUJA__RENAMED__1,763.00,900231
PHC,PHC-ASOKORO-FCT-ABUJA__RENAMED__2,763.00,900231
PHC,PHC - SAKI-OYO STATE,764.00,4000007
PHC,PHC - SAKI-OYO STATE__RENAMED__1,764.00,4000007
PHC,PHC - SAKI-OYO STATE__RENAMED__2,764.00,4000007
GGLD,GWAGWALADA - JALINGO(BARIKIN SIBRE),765.00,660102
GGLD,GWAGWALADA - JALINGO(BARIKIN SIBRE)__RENAMED__1,765.00,660102
GGLD,GWAGWALADA - JALINGO(BARIKIN SIBRE)__RENAMED__2,765.00,660102
PHC,PORT-HARCOURT SITE - ILORIN,765.00,3300003
PHC,RT-HARCOURT SITE - ILEWA,765.00,3300011
SAP,SAPELE TO TO ZARIA CH 260 (JBN SECTION 3),765.00,702101
SAP,SAPELE TO TO ZARIA CH 260 (JBN SECTION 3)__RENAMED__1,765.00,702101
SAP,SAPELE TO TO ZARIA CH 260 (JBN SECTION 3)__RENAMED__2,765.00,702101
KAN,KANO SITE - ARA EKITI,767.00,2300002
KAN,KANO SITE - OWO,768.00,3800006
GGLD, - KANGIWA__RENAMED__1,769.00,3100005
KAN,KANO SITE - ADIKPO-BENUE,769.00,1700001
SAP,SAPELE TO SECTION 3 ZARIA-KADUNA,769.00,810103
SAP,SAPELE TO SECTION 3 ZARIA-KADUNA__RENAMED__1,769.00,810103
SAP,SAPELE TO SECTION 3-KADUNA,769.00,810103
ENG,ENUGU - BARUTEN,770.00,3300008
GGLD,GGLD - WASINMI,770.00,4000006
GGLD,GGLD - WASINMI__RENAMED__1,770.00,4000006
GGLD,GGLD - WASINMI__RENAMED__2,770.00,
PHC,"PORT-HARCOURT SITE - LAFIAGI, ILORIN",770.00,3300006
KAN,KANO-OKPOKWU-BENUE-,771.00,973103
KAN,KANO-OKPOKWU-BENUE-__RENAMED__1,771.00,973103
KAN,KANO-OKPOKWU-BENUE-__RENAMED__2,771.00,973103
PHC,PHC - IDDAH KADUNA,771.00,802114
PHC,PHC - IDDAH KADUNA__RENAMED__1,771.00,802114
PHC,PHC - IDDAH KADUNA__RENAMED__2,771.00,802114
SAP,SAPELE SITE - GWOM - Jos,771.00,4100004
SAP,SAPELE-QUA'AN-PAN-PLATEAU,773.00,940110
SAP,SAPELE-QUA'AN-PAN-PLATEAU__RENAMED__1,773.00,940110
SAP,SAPELE-QUA'AN-PAN-PLATEAU__RENAMED__2,773.00,940110
SAP,SAPELE SITE - DABAI-ZARIA-KADUNA STATE,774.00,2800001
SAP,SAPELE-HUNKUYI-KADUNA,774.00,812104
SAP,SAPELE-HUNKUYI-KADUNA__RENAMED__1,774.00,812104
SAP,SAPELE-HUNKUYI-KADUNA__RENAMED__2,774.00,812104
GGLD, - ILLELA- SOKOTO-CGC__RENAMED__1,775.00,4300003
KAN,KANO-TARKA-BENUE-,775.00,981101
KAN,KANO-TARKA-BENUE-__RENAMED__1,775.00,981101
KAN,KANO-TARKA-BENUE-__RENAMED__2,775.00,981101
GGLD,GWAGWALADA - GWANDU,776.00,860102
GGLD,GWAGWALADA - GWANDU__RENAMED__1,776.00,860102
GGLD,GWAGWALADA - GWANDU__RENAMED__2,776.00,860102
GGLD,GWAGWALADA-NUMAN-ADAMAWA,776.00,642101
GGLD,GWAGWALADA-NUMAN-ADAMAWA__RENAMED__1,776.00,642101
GGLD,GWAGWALADA-NUMAN-ADAMAWA__RENAMED__2,776.00,642101
PHC,PHC-KARU-FCT-ABUJA,776.00,900110
PHC,PHC-KARU-FCT-ABUJA__RENAMED__1,776.00,900110
PHC,PHC-KARU-FCT-ABUJA__RENAMED__2,776.00,900110
SAP,SAPELE SITE - JOS,776.00,4100005
ENG,ENUGU-IKARA-KADUNA,777.00,801126
ENG,ENUGU-IKARA-KADUNA__RENAMED__1,777.00,801126
ENG,ENUGU-IKARA-KADUNA__RENAMED__2,777.00,801126
GGLD, - KEBBI AIRPORT__RENAMED__1,778.00,3100008
ENG,ENUGU - YOLA,778.00,1200005
ENG,ENUGU - ILESHA-IBARIBA,779.00,3300009
ENG,ENUGU - ILESHA-IBARIBA__RENAMED__1,779.00,3300009
ENG,ENUGU - ILESHA-IBARIBA__RENAMED__2,779.00,3300009
KAN,KANO SITE - EWOHIMI,779.00,2200003
SAP,SAPELE-KEANA-NASARAWA,779.00,951106
SAP,SAPELE-KEANA-NASARAWA__RENAMED__1,779.00,951106
SAP,SAPELE-KEANA-NASARAWA__RENAMED__2,779.00,951106
SAP,SAPELE-MASHEGU-NIGER,779.00,912106
SAP,SAPELE-MASHEGU-NIGER__RENAMED__1,779.00,912106
SAP,SAPELE-MASHEGU-NIGER__RENAMED__2,779.00,912106
KAN,KANO-ADO-BENUE-,780.00,270106
KAN,KANO-ADO-BENUE-__RENAMED__1,780.00,270106
KAN,KANO-ADO-BENUE-__RENAMED__2,780.00,270106
KAN,Kano-Kaduna-Diko-Suleja- Minna-Zungeru-Tegina-Kontagora-Magama,780.00,923106
KAN,Kano-Kaduna-Diko-Suleja- Minna-Zungeru-Tegina-Kontagora-Magama__RENAMED__1,780.00,923106
KAN,Kano-Kaduna-Diko-Suleja- Minna-Zungeru-Tegina-Kontagora-Magama__RENAMED__2,780.00,923106
GGLD,GWAGWALADA-YUSUFARI-YOBE,781.00,631103
GGLD,GWAGWALADA-YUSUFARI-YOBE__RENAMED__1,781.00,631103
GGLD,GWAGWALADA-YUSUFARI-YOBE__RENAMED__2,781.00,631103
SAP,SAP TO BERI NIGER STATE,781.00,922106-A
SAP,SAP TO BERI NIGER STATE__RENAMED__1,781.00,922106-A
SAP,SAP TO BERI NIGER STATE__RENAMED__2,781.00,922106-A
KAN,KAN-IREPODUN-EKITI,782.00,362007
KAN,KAN-IREPODUN-EKITI__RENAMED__1,782.00,362007
KAN,KAN-IREPODUN-EKITI__RENAMED__2,782.00,362007
ENG,ENUGU-NSUKKA-OTUKPA-EJULE-AJEOKUTA-LOKOJA- ABAJI-ABUJA-KADUNA- ZARIA-KUMKUMI KANO.,784.00,800211
ENG,ENUGU-NSUKKA-OTUKPA-EJULE-AJEOKUTA-LOKOJA- ABAJI-ABUJA-KADUNA- ZARIA-KUMKUMI KANO..,784.00,800211
ENG,ENUGU-NSUKKA-OTUKPA-EJULE-AJEOKUTA-LOKOJA- ABAJI-ABUJA-KADUNA- ZARIA-KUMKUMI KANO.. .,784.00,800211
KAN,KAN-NSUKA ENUGU STATE,784.00,410101
KAN,KAN-NSUKA ENUGU STATE__RENAMED__1,784.00,410101
KAN,KAN-NSUKA ENUGU STATE__RENAMED__2,784.00,410101
SAP,SAPELE SITE - MOKWA,784.00,3600007
GGLD,GWAGWALADA-GADA-SOKOTO,785.00,843102
GGLD,GWAGWALADA-GADA-SOKOTO__RENAMED__1,785.00,843102
GGLD,GWAGWALADA-GADA-SOKOTO__RENAMED__2,785.00,843102
SAP,SAPELE-SHENDAM-PLATEAU,785.00,940101
SAP,SAPELE-SHENDAM-PLATEAU__RENAMED__1,785.00,940101
SAP,SAPELE-SHENDAM-PLATEAU__RENAMED__2,785.00,940101
ENG, - MALUFASHI,786.00,3000007
GGLD,GWAGWALADA-GUJBA-YOBE,787.00,621002
GGLD,GWAGWALADA-GUJBA-YOBE__RENAMED__1,787.00,621002
GGLD,GWAGWALADA-GUJBA-YOBE__RENAMED__2,787.00,621002
GGLD,GWAGWALADA-SABON-BIRNI-SOKOTO,787.00,841105
GGLD,GWAGWALADA-SABON-BIRNI-SOKOTO__RENAMED__1,787.00,841105
GGLD,GWAGWALADA-SABON-BIRNI-SOKOTO__RENAMED__2,787.00,841105
SAP,SAPELE SITE - MAKARFI - KADUNA STATE,787.00,2800009
SAP,SAPELE SITE - MAKARFI - KADUNA STATE__RENAMED__1,787.00,2800009
SAP,SAPELE SITE - MAKARFI - KADUNA STATE__RENAMED__2,787.00,2800009
GGLD, - GWARAM__RENAMED__1,788.00,3000004
GGLD, - POTISKUM__RENAMED__2,788.00,4500009
GGLD,GWAGWALADA - SERTI TARABA,788.00,663101
GGLD,GWAGWALADA - SERTI TARABA__RENAMED__1,788.00,663101
GGLD,GWAGWALADA - SERTI TARABA__RENAMED__2,788.00,663101
KAN,KANO SITE - IFAKI,788.00,3600003
PHC,PHC-NYANYA-FCT-ABUJA,788.00,900103
PHC,PHC-NYANYA-FCT-ABUJA__RENAMED__1,788.00,900103
PHC,PHC-NYANYA-FCT-ABUJA__RENAMED__2,788.00,900103
GGLD," - ILLO TOWN NEW MARKET, KEBBI__RENAMED__1",790.00,3100004
SAP,SAPELE SITE - FOBUR-JOS,790.00,4100003
ENG, - NINGI - BAUCHI STATE,791.00,1500004
GGLD,GWAGWALADA-DEMSA-ADAMAWA,791.00,642103
GGLD,GWAGWALADA-DEMSA-ADAMAWA__RENAMED__1,791.00,642103
GGLD,GWAGWALADA-DEMSA-ADAMAWA__RENAMED__2,791.00,642103
KAN,KANO SITE - IKERE,791.00,4000002
SAP,SAPELE-MANGU-PLATEAU,791.00,932101
SAP,SAPELE-MANGU-PLATEAU__RENAMED__1,791.00,932101
SAP,SAPELE-MANGU-PLATEAU__RENAMED__2,791.00,932101
GGLD,Gwagwalada-Keffi-Akwanga-Jos-Bauchi-Gombe-Fika-Dadin Kowa,792.00,762103
GGLD,Gwagwalada-Keffi-Akwanga-Jos-Bauchi-Gombe-Fika-Dadin Kowa__RENAMED__1,792.00,762103
GGLD,Gwagwalada-Keffi-Akwanga-Jos-Bauchi-Gombe-Fika-Dadin Kowa__RENAMED__2,792.00,762103
KAN,KANO SITE - OYO - OGBOMOSHO ROAD-ILORIN,792.00,4000005
KAN,KANO SITE - ILORIN,793.00,3300003
SAP,SAPELE-GIWA-KADUNA,793.00,810105
SAP,SAPELE-GIWA-KADUNA__RENAMED__1,793.00,810105
SAP,SAPELE-GIWA-KADUNA__RENAMED__2,793.00,810105
SAP,SAPELE TO SECTION CH 297 (MAKARFI ROAD) KADUNA,794.00,810232
SAP,SAPELE TO SECTION CH 297 (MAKARFI ROAD) KADUNA__RENAMED__1,794.00,810232
SAP,SAPELE TO SECTION CH 297 (MAKARFI ROAD) KADUNA__RENAMED__2,794.00,810232
SAP,SAPELE-BIRNIN-GWARI-KADUNA,794.00,800108
SAP,SAPELE-BIRNIN-GWARI-KADUNA__RENAMED__1,794.00,800108
SAP,SAPELE-BIRNIN-GWARI-KADUNA__RENAMED__2,794.00,800108
ENG, - MEKO,795.00,3700005
ENG,ENUGU - ADAMAWA,795.00,1200001
GGLD,GWAGWALADA-ARDO-KOLA-TARABA,795.00,660101
GGLD,GWAGWALADA-ARDO-KOLA-TARABA__RENAMED__1,795.00,660101
GGLD,GWAGWALADA-ARDO-KOLA-TARABA__RENAMED__2,795.00,660101
GGLD,GWAGWALADA-SHELLENG-ADAMAWA,796.00,643102
GGLD,GWAGWALADA-SHELLENG-ADAMAWA__RENAMED__1,796.00,643102
GGLD,GWAGWALADA-SHELLENG-ADAMAWA__RENAMED__2,796.00,643102
KAN,KANO SITE - UGBA__RENAMED__1,796.00,3600011
KAN,KANO-OJU-BENUE-,796.00,971107
KAN,KANO-OJU-BENUE-__RENAMED__1,796.00,971107
KAN,KANO-OJU-BENUE-__RENAMED__2,796.00,971107
PHC,PORT-HARCOURT SITE - KADUNA,796.00,2800006
SAP,SAPELE SITE - KANTAGORA,796.00,3600004
KAN,KANO-OGBADIGBO-BENUE-,797.00,973101
KAN,KANO-OGBADIGBO-BENUE-__RENAMED__1,797.00,973101
KAN,KANO-OGBADIGBO-BENUE-__RENAMED__2,797.00,973101
SAP,SAPELE SITE - BOKAS-JOS,797.00,4100001
KAN,KANO SITE - OBUDU,798.00,1900006
SAP,SAPELE SITE - ROGO LGA- KANO,798.00,2900006
SAP,SAPELE-PAMBEGUWA-KADUNA,798.00,811108
SAP,SAPELE-PAMBEGUWA-KADUNA__RENAMED__1,798.00,811108
SAP,SAPELE-PAMBEGUWA-KADUNA__RENAMED__2,798.00,811108
PHC,PORT-HARCOURT SITE - DUTSE - KADUNA,800.00,2800003
GGLD,GWAGWALADA-YORRO-TARABA,801.00,660213
GGLD,GWAGWALADA-YORRO-TARABA__RENAMED__1,801.00,660213
GGLD,GWAGWALADA-YORRO-TARABA__RENAMED__2,801.00,660213
KAN,KANO SITE - KANGIWA,803.00,3100005
KAN,KANO-GASSOL-TARABA,803.00,672002
KAN,KANO-GASSOL-TARABA__RENAMED__1,803.00,672002
KAN,KANO-GASSOL-TARABA__RENAMED__2,803.00,672002
PHC,PHC - ILESHA-IBARIBA,803.00,3300009
PHC,PHC - ILESHA-IBARIBA__RENAMED__1,803.00,3300009
PHC,PORT HARCOURT - ILESHA-IBARIBA,803.00,3300009
ENG, - BAURE - KATSINA,804.00,3000001
ENG, - TURE-GOMBE,804.00,2500006
GGLD,GWAGWALADA-TARMUWA-YOBE,805.00,602104
GGLD,GWAGWALADA-TARMUWA-YOBE__RENAMED__1,805.00,602104
GGLD,GWAGWALADA-TARMUWA-YOBE__RENAMED__2,805.00,602104
KAN,KAN-ILAWE EKITI STATE,805.00,361102
KAN,KAN-ILAWE EKITI STATE__RENAMED__1,805.00,361102
PHC,PHC-ABA-ENUGU-NSUKKA-OTUKPA-EJULE-AJAOKUTA-LOKOJA-ABAJI-GWAGWALADA-DIKO-PAIKO,806.00,920103
PHC,PHC-ABA-ENUGU-NSUKKA-OTUKPA-EJULE-AJAOKUTA-LOKOJA-ABAJI-GWAGWALADA-DIKO-PAIKO.,806.00,920103
PHC,PHC-ABA-ENUGU-NSUKKA-OTUKPA-EJULE-AJAOKUTA-LOKOJA-ABAJI-GWAGWALADA-DIKO-PAIKO..,806.00,920103
PHC,PHC-SARDAUNA-TARABA,806.00,663002
PHC,PHC-SARDAUNA-TARABA__RENAMED__1,806.00,663002
PHC,PHC-SARDAUNA-TARABA__RENAMED__2,806.00,663002
ENG,ENUGU - WASINMI,807.00,4000006
ENG,ENUGU - WASINMI__RENAMED__1,807.00,4000006
ENG,ENUGU - WASINMI__RENAMED__2,807.00,4000006
KAN,KANO SITE - ADO-EKITI,808.00,2300001
ENG, - GOMBI,809.00,2500003
KAN,KANO -MUTUN BIU-TARABA STATE,809.00,672103
SAP,SAPELE-AWE-NASARAWA,809.00,951105
SAP,SAPELE-AWE-NASARAWA__RENAMED__1,809.00,951105
SAP,SAPELE-AWE-NASARAWA__RENAMED__2,809.00,951105
KAN,KANO-KONSHISHA-BENUE-,812.00,971109
KAN,KANO-KONSHISHA-BENUE-__RENAMED__1,812.00,971109
KAN,KANO-KONSHISHA-BENUE-__RENAMED__2,812.00,971109
SAP,SAPELE SITE - KUTEMESHI,812.00,2800017
KAN,KANO SITE - TARAKU - BENUE STATE,814.00,1700007
KAN,KANO SITE - ISAAPA-KWARA STATE,815.00,3300005
PHC,PHC - JALINGO(BARIKIN SIBRE),815.00,660102
